X,Y,source_url,what3words,upstream,name,completeness,uuid,date_modified,source,version,type,phone,physical-address,email,url,defining-hours,activities,scope-of-service,notes,nature-of-facility
43.1508362,36.3748961,http://www.openstreetmap.org/node/4301352589,nudge.august.length,OpenStreetMap¶n4301352589,مستشفى ابن الأثير للأطفال,29.41%,76a4af80c5de491f923e9182f4ae90ae,2016/07/13 22:25:30+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3881025558271,33.3267583,http://www.openstreetmap.org/way/82660792,noon.uniform.master,OpenStreetMap¶w82660792,"مستشفى ابن البطار للقلب, Ibn al Bitar Hospital",29.41%,fbff85f13d52437a8fc6ad3ba73c9938,2016/09/30 21:17:58+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3879120126931,33.3263178,http://www.openstreetmap.org/way/450682229,incoming.number.sands,OpenStreetMap¶w450682229,"مستشفى ابن البيطار لجراحة القلب, Ibn al Bitar Hospital",29.41%,3285b05a9b404e189aaf24521530dd6f,2016/11/01 23:25:09+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4663782,33.333925,http://www.openstreetmap.org/node/4534019791,miles.flops.jetting,OpenStreetMap¶n4534019791,"مستشفى ابن القف, ibn al kef",29.41%,4e28de12d87b441680073bc489842774,2016/12/02 14:20:32+00,OpenStreetMap,2,hospital,,,,,,,,,
44.2877815,32.7841071,http://www.openstreetmap.org/node/4501073389,portrayed.phrased.shunned,OpenStreetMap¶n4501073389,مستشفى ابن سيف للاطفال المسيب,29.41%,8b2f337cfcbe45a285170fadeb582992,2016/11/14 19:35:56+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4058219099988,33.3112235,http://www.openstreetmap.org/way/82665090,withdraw.chilling.tinted,openstreetmap¶w82665090,"مستشفى ابن سينا, Ibn Sina Hospital",35.29%,27a0f5b36247414d8df1d19a0e4d3974,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,,,,,
47.9917392,30.4513664,http://www.openstreetmap.org/node/4149972389,discount.flattened.chieftain,OpenStreetMap¶n4149972389,مستشفى ابي الخصيب العام,29.41%,e12b576fe3c4407c9b00e73eb727fbb0,2016/04/26 20:53:57+00,OpenStreetMap,2,hospital,,,,,,,,,
44.8825618,35.767744,http://www.openstreetmap.org/node/4595146190,unstressed.active.concludes,OpenStreetMap¶n4595146190,مستشفى اغجلر,29.41%,7a40b6002e3a4d31a146149df6e0ecce,2017/01/07 20:45:07+00,OpenStreetMap,2,hospital,,,,,,,,,
43.4583879,35.0104172,http://www.openstreetmap.org/node/4626335389,amuse.worth.phrased,OpenStreetMap¶n4626335389,مستشفى ال 600,29.41%,477d2e18a43b48e980f0897ab03ddc73,2017/01/23 19:47:59+00,OpenStreetMap,2,hospital,,,,,,,,,
44.612811,33.716646,http://www.openstreetmap.org/node/2486359355,blinks.foggy.plan,openstreetmap¶n2486359355,مستشفى الأمراض الصدرية,35.29%,a5c2f16c65e54ddcb27a12696306d5fa,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4961213836042,33.3851456,http://www.openstreetmap.org/way/83054736,hogs.stoops.braked,openstreetmap¶w83054736,مستشفى الأمراض النفسية الرشاد,35.29%,4547de22adda46d8bfa2b93e49f055a9,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,,,,,
46.2513132,31.043299,http://www.openstreetmap.org/node/4271076003,masking.newsstand.defeated,OpenStreetMap¶n4271076003,مستشفى الأمل,29.41%,896500760c2143b9839acb0bf2a5cf24,2016/06/29 06:48:46+00,OpenStreetMap,2,hospital,,,,,,,,,
43.096765,36.4052142,http://www.openstreetmap.org/node/4301352689,venue.bedding.facelift,OpenStreetMap¶n4301352689,مستشفى الأورام والحبل الشوكي,29.41%,24ad007d351840e3bd4daf5b403c56c7,2016/07/13 22:25:48+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4097834,32.4694609,http://www.openstreetmap.org/node/1821569533,consented.elaborate.vocab,openstreetmap¶n1821569533,مستشفى الإمام الصادق التعليمي (المستشفى التركي),35.29%,819ddabc06bc477f9c448c7279d36290,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
43.6954504,34.5344564,http://www.openstreetmap.org/node/4609521697,departments.collating.ministered,OpenStreetMap¶n4609521697,مستشفى الإمام المنتظر  (ع) - العوجة سابقا,29.41%,426c9ffdbeeb4e9aa1817747cd5a3d25,2017/01/15 20:06:43+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0331525,32.6246937,http://www.openstreetmap.org/node/4597943793,factoring.pushy.shuttled,OpenStreetMap¶n4597943793,مستشفى الا امام زين العابدين (ع),29.41%,525a707be9a1493c990499ea3f087abe,2017/01/31 17:16:19+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3583743,32.8844966,http://www.openstreetmap.org/node/4402445690,fidelity.arrested.restrictions,OpenStreetMap¶n4402445690,مستشفى الاسكندرية العام,29.41%,4d0c65dcbabc4ea3886f1641921a4e12,2016/09/15 11:00:35+00,OpenStreetMap,2,hospital,,,,,,,,,
44.357415,32.884276,http://www.openstreetmap.org/node/4423547690,abate.polkas.succumbs,OpenStreetMap¶n4423547690,"مستشفى الاسكندرية العام, Aleskandaria general hospital",29.41%,7e316177d29b4414902f8dab196bde57,2016/09/29 11:57:34+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3852667523655,35.45308095,http://www.openstreetmap.org/way/432946122,fetches.tilts.custodial,OpenStreetMap¶w432946122,مستشفى الاطفال - Children Hospital,29.41%,edf3522c365849caa14cff260f2968d1,2016/07/24 20:19:50+00,OpenStreetMap,2,hospital,,,,,,,,,
44.9454233,31.9790648,http://www.openstreetmap.org/node/4460683497,spots.gracing.tries,OpenStreetMap¶n4460683497,مستشفى الامام الحسين (ع) في الديوانيه,29.41%,b3bf713255cd413f9bcb7745a8fd2f6b,2016/11/21 11:11:02+00,OpenStreetMap,2,hospital,,,,,,,,,
44.5989012,32.7484949,http://www.openstreetmap.org/node/4329068891,monsoon.bobsled.regrettably,OpenStreetMap¶n4329068891,مستشفى الامام علي ع العام,29.41%,6d6cd2d6e06d4f8785d3d4b32c86d69d,2016/07/31 08:31:54+00,OpenStreetMap,2,hospital,,,,,,,,,
46.4431302,31.0212306,http://www.openstreetmap.org/node/4678083091,brightest.sport.sugarplum,OpenStreetMap¶n4678083091,مستشفى الامل,29.41%,dc8fc1abfda146e69288c40e88f0e3d8,2017/02/10 11:20:53+00,OpenStreetMap,2,hospital,,,,,,,,,
44.6299315,33.7473787,http://www.openstreetmap.org/node/4535242396,amounting.players.splash,OpenStreetMap¶n4535242396,مستشفى البتول,35.29%,cbc9edc4e67f420b8b3ee5bbb91ee2f0,2016/12/03 07:40:15+00,OpenStreetMap,2,hospital,,Al Tapo street,,,,,,,
44.6298438,33.7493097,http://www.openstreetmap.org/node/4527460311,risking.yelled.lemmings,OpenStreetMap¶n4527460311,مستشفى البتول التعليمي,29.41%,be206d24e130416ab8d89d4d1c0e30cd,2016/11/29 02:27:28+00,OpenStreetMap,2,clinic,,,,,,,,,
43.8675457,34.2040348,http://www.openstreetmap.org/node/4610441989,wiggling.fallback.throats,OpenStreetMap¶n4610441989,مستشفى البتول الميداني -دائرة صحة النجف الاشرف,29.41%,41e0998413654917aa287f050693089b,2017/01/15 20:06:46+00,OpenStreetMap,2,hospital,,,,,,,,,
47.8052260182886,30.49233745,http://www.openstreetmap.org/way/404448198,pressing.walnuts.messing,OpenStreetMap¶w404448198,مستشفى البصرة العام,29.41%,a772654c0a774e6d95383f7e4be5aecf,2016/03/18 19:57:38+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4026899,33.3999861,http://www.openstreetmap.org/node/4354449996,remind.victory.vitals,OpenStreetMap¶n4354449996,مستشفى البنوك,29.41%,fcfbec606f644f96893a75247ce47e8d,2016/08/17 18:19:00+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3366177842513,33.3604247,http://www.openstreetmap.org/way/85933186,suitable.shiny.evolves,openstreetmap¶w85933186,"مستشفى البيطري في الكاظمية المستشفى المركزي, Veterinary Hospital",35.29%,1067db38b7c04fbe9a8a949e24c2b19a,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,,,,,
44.9606828,34.6960732,http://www.openstreetmap.org/node/4682298990,locust.contained.unequipped,OpenStreetMap¶n4682298990,مستشفى التركماني,29.41%,c3991be682c5418a9c15afd3cffbfd84,2017/02/12 19:42:19+00,OpenStreetMap,2,hospital,,,,,,,,,
47.8549281,30.5315504,http://www.openstreetmap.org/node/4447925093,pocket.speaker.wishing,OpenStreetMap¶n4447925093,مستشفى التنومه,29.41%,d52ee8c247664f42a2dad28bdc20aa29,2016/10/14 17:35:55+00,OpenStreetMap,2,hospital,,,,,,,,,
43.6771844,34.5949664,http://www.openstreetmap.org/node/3954058566,deluded.tweed.hurls,OpenStreetMap¶n3954058566,مستشفى التوفيق,29.41%,0923e501c0524c7ba124ea0b13f263cf,2016/06/13 12:48:19+00,OpenStreetMap,2,hospital,,,,,,,,,
44.5115,33.224142,http://www.openstreetmap.org/node/2482526804,puzzled.sand.fire,openstreetmap¶n2482526804,مستشفى التويثة,35.29%,95cb1ff1e4ff4b99b30855b17b249349,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4642360798528,33.37896725,http://www.openstreetmap.org/way/83047293,twins.nothing.needed,openstreetmap¶w83047293,"مستشفى الثورة, Thawra Hospital",35.29%,5d0a0cac57be464e8d00e892590c6a36,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,,,,,
44.423525,33.293916,http://www.openstreetmap.org/node/4328361592,setting.eyeful.slices,OpenStreetMap¶n4328361592,مستشفى الجادرية,35.29%,e5b52c737dbb4ae39a51af0fb4dd263a,2016/07/30 21:32:05+00,OpenStreetMap,2,hospital,,Abi Al Atahiyah Street,,,,,,,
44.324184,33.323486,http://www.openstreetmap.org/node/4336516291,ranges.shelters.asteroid,OpenStreetMap¶n4336516291,مستشفى الجامعة الاهلي,29.41%,be52db0450dc46739476b788dbfae54b,2016/08/05 06:02:57+00,OpenStreetMap,2,hospital,,,,,,,,,
47.1641830560913,31.879782,http://www.openstreetmap.org/way/457351424,itself.unroll.louder,OpenStreetMap¶w457351424,مستشفى الجامعة اللبناني,29.41%,1948fe2a0a9e44b29aeae0f141f3ccef,2016/12/03 01:15:06+00,OpenStreetMap,2,hospital,,,,,,,,,
47.018726,31.858091,http://www.openstreetmap.org/node/2487813613,mongrel.pays.heedlessly,openstreetmap¶n2487813613,مستشفى الجذام,35.29%,6d092ab1a6fb4cc0a63fdce460d37e7e,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4266037,33.3143393,http://www.openstreetmap.org/node/4417390193,pools.wished.offices,OpenStreetMap¶n4417390193,مستشفى الجراح,29.41%,cc351af52c884f0985db5e77c036faa4,2016/09/25 10:57:33+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4211279813764,33.3344379,http://www.openstreetmap.org/way/85931489,spokes.skater.trousers,OpenStreetMap¶w85931489,مستشفى الجملة العصبية,29.41%,b392c24e6e13487a856f495071141e51,2016/08/09 07:54:49+00,OpenStreetMap,2,hospital,,,,,,,,,
47.8059623,30.4923072,http://www.openstreetmap.org/node/608621377,agreed.rivers.vitamins,OpenStreetMap¶n608621377,مستشفى الجمهوري(مستشفى البصره العام),29.41%,35be41b78cee44e08f01b6b22a5ff9fa,2016/04/07 17:35:31+00,OpenStreetMap,2,hospital,,,,,,,,,
45.4130073,32.5507977,http://www.openstreetmap.org/node/4512626494,stiffen.marvels.poetic,OpenStreetMap¶n4512626494,مستشفى الحاج جلال,29.41%,022048fe235c4b578adf5a53f76fc2db,2016/11/20 20:03:22+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3646993,33.3110129,http://www.openstreetmap.org/node/4336492895,organs.napped.nowadays,OpenStreetMap¶n4336492895,مستشفى الحارثية الاهلي,29.41%,6c33305e86ea4c0e923e05594f297e6e,2016/08/05 04:51:15+00,OpenStreetMap,2,hospital,,,,,,,,,
46.2481461,31.0488534,http://www.openstreetmap.org/node/4254710413,tilts.upwards.notice,OpenStreetMap¶n4254710413,مستشفى الحبوبي التعليمي,29.41%,bbf29c013f4140ac8f8c5321c7cfe5a1,2017/01/13 20:17:55+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4623318,33.3620234,http://www.openstreetmap.org/node/4681265707,tigers.kinder.pining,OpenStreetMap¶n4681265707,مستشفى الحبيبية,29.41%,e6a21c0a4eb34f8ea2809f93cbad580a,2017/02/12 07:45:46+00,OpenStreetMap,2,hospital,,,,,,,,,
44.9291359,31.9802527,http://www.openstreetmap.org/node/4679742889,policy.forkful.pounces,OpenStreetMap¶n4679742889,مستشفى الحروق,29.41%,7051c238bb4e4fbf90644e196f2183c2,2017/02/11 09:02:30+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0275063,32.5864913,http://www.openstreetmap.org/node/4393491491,solicitor.bricks.ahead,OpenStreetMap¶n4393491491,مستشفى الحسين التعليمي,29.41%,df1ba2844b7c42cab5ffd5c1416f70d8,2016/09/09 13:33:51+00,OpenStreetMap,2,hospital,,,,,,,,,
45.2738988,31.3209289,http://www.openstreetmap.org/node/4318737491,garage.shaves.indulges,OpenStreetMap¶n4318737491,مستشفى الحسين التعليمي في السماوه,29.41%,5081b373da9c406db8f198adbc1200bb,2016/07/24 21:14:11+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3455754,32.0072772,http://www.openstreetmap.org/node/4368462498,happen.remote.consults,OpenStreetMap¶n4368462498,مستشفى الحكيم,29.41%,b13562aa293242a1b3293728eb515ac9,2016/08/26 20:19:55+00,OpenStreetMap,2,hospital,,,,,,,,,
44.2790068,33.3703918,http://www.openstreetmap.org/node/4235554889,beyond.digit.recoup,OpenStreetMap¶n4235554889,مستشفى الحكيم العام,29.41%,e502836ecaad4728aeac31118732b667,2016/06/10 14:06:02+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3449308,32.0071428,http://www.openstreetmap.org/node/4374474209,soon.wreck.steroids,OpenStreetMap¶n4374474209,مستشفى الحكيم العام,29.41%,6e60442e1d33450091d4927daf45ad7f,2016/08/29 17:24:47+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4214656,32.4697296,http://www.openstreetmap.org/node/1838398273,indeed.pest.concerned,OpenStreetMap¶n1838398273,مستشفى الحلة التعليمي,29.41%,98af2381a8e744a2995029b75a0a51ac,2016/07/31 09:02:12+00,OpenStreetMap,2,hospital,,,,,,,,,
43.3838446,36.2744751,http://www.openstreetmap.org/node/4681609694,ribcage.apparatus.timescales,OpenStreetMap¶n4681609694,مستشفى الحمدانية العام,29.41%,9eecb9d28047400b97cf2ce5e11c93ce,2017/02/12 13:09:45+00,OpenStreetMap,2,hospital,,,,,,,,,
45.5339381,31.1972899,http://www.openstreetmap.org/node/4517354901,nephews.multiply.notches,OpenStreetMap¶n4517354901,مستشفى الخضر,29.41%,43aab51ec00140fe8108d9b78ee08220,2016/11/23 17:18:09+00,OpenStreetMap,2,hospital,,,,,,,,,
45.5339273,31.1969311,http://www.openstreetmap.org/node/4519439491,billionaire.prematurely.lamest,OpenStreetMap¶n4519439491,مستشفى الخضر العام,29.41%,2c0761479004435395276fe7195f441d,2016/11/24 19:55:54+00,OpenStreetMap,2,hospital,,,,,,,,,
43.1683962,36.3834541,http://www.openstreetmap.org/node/256791649,woven.baseballs.grad,openstreetmap¶n256791649,مستشفى الخنساء,35.29%,12a5ca6724b547e88ecef8849ad3f864,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
43.1669797,36.3846837,http://www.openstreetmap.org/node/4717396703,windmills.lame.windmill,OpenStreetMap¶n4717396703,مستشفى الخنساء التعليمي للولاده والاطفال,29.41%,bb62ad724a8c49e4b73b46f0303fd4d1,2017/03/04 23:23:15+00,OpenStreetMap,2,hospital,,,,,,,,,
43.16825,36.3849167,http://www.openstreetmap.org/node/4685539389,lyricist.desks.declares,OpenStreetMap¶n4685539389,مستشفى الخنساء للولادة,29.41%,c360aa7578144de3aa099aa1939ec438,2017/02/14 16:50:07+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3769004,33.3632279,http://www.openstreetmap.org/node/4398216989,sweated.rock.mincing,OpenStreetMap¶n4398216989,مستشفى الخيال,29.41%,c6e5d48061ec4d30843e16f3b3bcb2d5,2016/09/12 22:27:05+00,OpenStreetMap,2,hospital,,,,,,,,,
43.8995226,34.1883539,http://www.openstreetmap.org/node/4683255793,outlast.mainframe.taps,OpenStreetMap¶n4683255793,مستشفى الدكتور جمال,29.41%,abf201ceeb94448fb478e2b43149c4db,2017/02/13 11:58:01+00,OpenStreetMap,2,hospital,,,,,,,,,
44.364205,33.305286,http://www.openstreetmap.org/node/4336500991,fame.news.quibble,OpenStreetMap¶n4336500991,مستشفى الدهوي الاهلي,29.41%,dfa79f250610495d884c0310d836f642,2016/08/05 05:06:10+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3808059,33.3547869,http://www.openstreetmap.org/node/4428557392,method.careful.heap,OpenStreetMap¶n4428557392,مستشفى الدولي الاهلي,29.41%,4995ba5eff794272ab315aa31e1fd5d2,2016/10/08 08:50:11+00,OpenStreetMap,2,hospital,,,,,,,,,
44.9220036,31.9829753,http://www.openstreetmap.org/node/4679116492,pocket.shallower.flanks,OpenStreetMap¶n4679116492,مستشفى الديوانية الاهلي,29.41%,66ddac5dc13e4b17936bfa6964aa1ee3,2017/02/10 20:49:32+00,OpenStreetMap,2,hospital,,,,,,,,,
44.9154149,32.0093504,http://www.openstreetmap.org/node/4420124691,fork.smirking.float,OpenStreetMap¶n4420124691,مستشفى الديوانية التعليمي,29.41%,4cb0afb4fef042289ccc9a7e91fed1d7,2016/09/27 10:22:56+00,OpenStreetMap,2,hospital,,,,,,,,,
44.9154291,32.0068274,http://www.openstreetmap.org/node/4448581990,dwarves.flute.songbook,OpenStreetMap¶n4448581990,"مستشفى الديوانيه العام, Al dewanyah hospital",29.41%,e9d19fc1c1c547feb5e2412e5a09a571,2016/10/15 01:48:18+00,OpenStreetMap,2,hospital,,,,,,,,,
43.1662365,36.3811219,http://www.openstreetmap.org/node/4721433705,headers.gangs.websites,OpenStreetMap¶n4721433705,مستشفى الربيع الاهلي,29.41%,703b678564db47fdb1ee85d5ad96ccaf,2017/03/07 04:05:33+00,OpenStreetMap,2,hospital,,,,,,,,,
44.384279,33.3620521,http://www.openstreetmap.org/node/4304622289,rotation.yard.dripping,OpenStreetMap¶n4304622289,مستشفى الرحمة,29.41%,1b16647d81134155a6fd9d317877ba95,2016/07/15 14:27:47+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4906029,33.3830281,http://www.openstreetmap.org/node/4575867598,walled.pump.stroke,OpenStreetMap¶n4575867598,مستشفى الرشاد,29.41%,3ed2d8fad2b64a809ee2e64018cd23d5,2016/12/27 20:11:36+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4877763,33.3844163,http://www.openstreetmap.org/node/4541932089,magazine.patch.trailing,OpenStreetMap¶n4541932089,مستشفى الرشاد,29.41%,e525230d78b245f2a21efbc484bcb920,2016/12/07 13:15:13+00,OpenStreetMap,2,hospital,,,,,,,,,
44.461938,33.282012,http://www.openstreetmap.org/node/2483942501,chief.imported.facing,openstreetmap¶n2483942501,مستشفى الرشيد,35.29%,d892d68782654cdd89e7e2e5046ef61e,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
43.3088178103598,33.43640845,http://www.openstreetmap.org/way/347671329,procures.renew.canoe,openstreetmap¶w347671329,"مستشفى الرمادي, Mustashfa ar Ramadi",35.29%,4ac0aa688d7d4e8798b4f5d417059c4b,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,,,,,
45.1964592,31.5196981,http://www.openstreetmap.org/node/4512162289,locates.disavows.ranting,OpenStreetMap¶n4512162289,مستشفى الرميثة العام,29.41%,499555ab1b934877a9f2fb17f97c59d2,2016/11/20 14:42:37+00,OpenStreetMap,2,hospital,,,,,,,,,
47.7072786,30.3821975,http://www.openstreetmap.org/node/3495004297,smug.petrified.hothouse,openstreetmap¶n3495004297,مستشفى الزبير العام,35.29%,e9c07172c7cb4e018377ae5892719fe1,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4881206,33.2700036,http://www.openstreetmap.org/node/4370811602,takeover.tilt.remote,OpenStreetMap¶n4370811602,مستشفى الزعفرانية,29.41%,708c5c8e0339404490b10f11380c3012,2016/08/28 10:21:40+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4873264,33.2689945,http://www.openstreetmap.org/node/4408484089,clerics.pads.dinner,OpenStreetMap¶n4408484089,مستشفى الزعفرانية,29.41%,4030b898ed2743f4a41d398fcbc1e0c2,2016/09/19 18:12:37+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4219900032108,33.42498615,http://www.openstreetmap.org/way/85863854,quack.activism.score,openstreetmap¶w85863854,مستشفى الزهراء,35.29%,59362cd79022442c997ac9778185bbe5,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3518161,31.9999519,http://www.openstreetmap.org/node/4558537796,engine.suspect.bypassed,OpenStreetMap¶n4558537796,مستشفى الزهراء التعليمي,29.41%,a8ffcb82ad124846b27fa31f78ac41a7,2016/12/17 14:01:13+00,OpenStreetMap,2,hospital,,,,,,,,,
45.804915,32.524654,http://www.openstreetmap.org/node/4392452493,generated.yoga.cove,OpenStreetMap¶n4392452493,"مستشفى الزهراء التعليمي, AL ZAHRAA HOSPITAL",29.41%,729434c1a8364f7caf98d91b1b6cd40b,2016/11/25 18:08:41+00,OpenStreetMap,2,hospital,,,,,,,,,
